Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3983693079.534,218.444297790527,4999.69384765625,-2.58345820189242E-5,4.75360396012935E-7,1,2.99776006220938,40.0298881530762,1.9992227879567,18.7299996614456,-0.000260842204457974,-4.82916940786834E-5,0.25,-2.98416841136764E-7,-2.58919631020926E-5,-3.2419622504721E-7,218.231292724609,218.231292724609,4999.681640625,4999.7060546875,53.6650508733518,20.5729905706827,1.56455731391907,0,0,0,120,236.407089233398,6,4,3,2.23770141601562,46.9208221435547,,,,,,,,,,,,,,,,
,3983693082.5295,218.830940246582,4999.71215820313,-2.58739851752909E-5,5.07007341870549E-7,1,2.99776006220938,40.0298881530762,1.99924496811676,18.7299996614456,-0.000260890976685178,-5.03811608277479E-5,0.25,-4.98176429041553E-7,-2.59309968282765E-5,-5.24380717208927E-7,218.657302856445,218.657302856445,4999.7060546875,4999.71826171875,53.2734549852172,20.5711354434829,1.56521987915039,0,0,0,120,236.813201904297,6,4,3,2.23876953125,47.8983383178711,,,,,,,,,,,,,,,,
,3983693085.523,219.233695983887,4999.69995117188,-2.58681134644746E-5,4.77825640866E-7,1,2.99776006220938,40.0298881530762,1.99927268402369,18.7299996614456,-0.000261282684636968,-4.77704999261396E-5,0.25,-2.41187210105441E-7,-2.59250864284023E-5,-2.66755940802996E-7,219.004577636719,219.004577636719,4999.69384765625,4999.7060546875,53.4211827753518,20.5725323172192,1.56584525108337,0,0,0,120,237.191558837891,6,4,3,2.25265502929687,48.8758583068848,,,,,,,,,,,,,,,,
,3983693088.521,219.634696960449,4999.69995117188,-2.56013648733973E-5,4.85507472158639E-7,1,2.99776006220938,40.0298881530762,1.99928236000714,18.7299996614456,-0.000258484457909631,-4.78686308424939E-5,0.25,-2.97173908302363E-7,-2.56574227399501E-5,-3.22549974046805E-7,219.462814331055,219.462814331055,4999.69384765625,4999.7060546875,53.475896771698,20.5725322374261,1.56663930416107,0,0,0,120,237.525909423828,6,4,3,2.2381591796875,48.3870964050293,,,,,,,,,,,,,,,,
,3983693091.525,220.042427062988,4999.7060546875,-2.5729483275152E-5,4.88318693642398E-7,1,2.99776006220938,40.0298881530762,1.99920931454863,18.7299996614456,-0.000259656110504018,-4.87415779091614E-5,0.25,-3.61543745244054E-7,-2.5785483910798E-5,-3.87125178993784E-7,219.806579589844,219.806579589844,4999.7060546875,4999.7060546875,53.543898452871,20.5720590001603,1.56680226325989,0,0,0,120,237.928604125977,6,4,3,2.24594116210938,48.3870964050293,,,,,,,,,,,,,,,,
,3983693094.5215,220.477592468262,4999.71215820313,-2.61310698261102E-5,4.684832314687E-7,1,2.99776006220938,40.0298881530762,1.99927608680536,18.7299996614456,-0.000263919502362553,-4.83178528330424E-5,0.25,-2.50064515410273E-7,-2.61877565215482E-5,-2.75725297072406E-7,220.278274536133,220.278274536133,4999.7060546875,4999.71826171875,53.4329072031403,20.5716546154831,1.56742584705353,0,0,0,120,238.308975219727,6,4,3,2.23709106445313,48.3870964050293,,,,,,,,,,,,,,,,
,3983693097.5265,220.867820739746,4999.71215820313,-2.5552913198737E-5,4.93081542966852E-7,1,2.99776006220938,40.0298881530762,1.99937520753845,18.7299996614456,-0.000258047331289523,-4.74952129514587E-5,0.25,-2.68768065345E-7,-2.56080584008526E-5,-2.93858269067475E-7,220.676910400391,220.676910400391,4999.7060546875,4999.71826171875,53.2726733566979,20.5719605124014,1.56794595718384,0,0,0,120,238.643249511719,6,4,3,2.23770141601562,50.8308906555176,,,,,,,,,,,,,,,,
,3983693100.5205,221.275291442871,4999.69384765625,-2.58108402600329E-5,4.9200063865282E-7,1,2.99776006220938,40.0298881530762,1.99929839098966,18.7299996614456,-0.000260825832722465,-4.68976823129668E-5,0.25,-1.65306499847596E-7,-2.58663650181555E-5,-1.90362478681867E-7,221.058731079102,221.058731079102,4999.681640625,4999.7060546875,53.8596763746403,20.5731826560911,1.56856822967529,0,0,0,120,239.023422241211,6,4,3,2.23724365234375,47.8983383178711,,,,,,,,,,,,,,,,
,3983693103.5335,221.64818572998,4999.72412109375,-2.57047149296752E-5,4.65546109171535E-7,1,2.99776006220938,40.0298881530762,1.99922123668049,18.7299996614456,-0.000259582528108852,-4.7619493481494E-5,0.25,-2.55306362446386E-7,-2.5759670399019E-5,-2.80402062868586E-7,221.491851806641,221.491851806641,4999.71826171875,4999.72998046875,53.7346158115634,20.5713067636739,1.56929004192352,0,0,0,120,239.360366821289,6,4,3,2.2393798828125,47.8983383178711,,,,,,,,,,,,,,,,
,3983693106.534,222.012298583984,4999.69384765625,-2.58331434042172E-5,5.09575971743558E-7,1,2.99776006220938,40.0298881530762,1.99916840116817,18.7299996614456,-0.000260754527175985,-4.85248618640393E-5,0.25,-3.22776607907984E-7,-2.58880606985598E-5,-3.48087503947621E-7,221.80451965332,221.80451965332,4999.65771484375,4999.72998046875,53.4188378897941,20.5699847874432,1.56980884075165,0,0,0,120,239.76496887207,6,4,3,2.22549438476562,47.4095802307129,,,,,,,,,,,,,,,,
