Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3984754500.834,237.35816192627,500.154541015625,5.59553544532005E-7,1.88014418108943E-7,1,2.99776006220938,40.0298881530762,1.99844490497711,21.5799994766712,6.6086828269506E-6,-4.52345611154889E-6,0.25,-5.44376335257206E-7,5.60996941590364E-7,-5.44822323693011E-7,237.561447143555,237.561447143555,500.154541015625,500.154541015625,53.3484913230633,20.5315349391616,2.86133313179016,0,0,0,120,219.497039794922,6,4,3,2.2393798828125,47.8983383178711,,,,,,,,,,,,,,,,
,3984754503.996,236.976661682129,500.142471313477,5.02153445352587E-7,1.85673352027318E-7,1,2.99776006220938,40.0298881530762,1.99834782632591,21.5799994766712,6.14816615343291E-6,-5.31629834297931E-6,0.25,-6.12894834731628E-7,5.03564469051377E-7,-6.13514952560664E-7,237.154876708984,237.154876708984,500.106170654297,500.178771972656,53.2296837881402,20.5291703293164,2.86302590370178,0,0,0,120,219.065292358398,6,4,3,2.23663330078125,48.8758583068848,,,,,,,,,,,,,,,,
,3984754506.974,236.55591583252,500.106140136719,7.03408052807232E-7,1.96506802746171E-7,1,2.99776006220938,40.0298881530762,1.99836833156882,21.5799994766712,7.93593351537043E-6,-3.53949086712158E-6,0.25,-4.71944897225061E-7,7.0505277769167E-7,-4.72147286277168E-7,236.705673217773,236.705673217773,500.094055175781,500.118225097656,53.5821982503134,20.5317148148867,2.86485719680786,0,0,0,120,218.743179321289,6,4,3,2.23922729492187,47.8983383178711,,,,,,,,,,,,,,,,
,3984754509.9425,236.112167358398,500.130340576172,6.19372847041443E-7,1.85926269608932E-7,1,2.99776006220938,40.0298881530762,1.99841400506175,21.5799994766712,7.44954017494289E-6,-5.78215645346351E-6,0.25,-6.79248640622218E-7,6.21062878266479E-7,-6.79894100669646E-7,236.284957885742,236.284957885742,500.130340576172,500.130340576172,53.137451622871,20.5303192877392,2.86618447303772,0,0,0,120,218.317535400391,6,4,3,2.23602294921875,49.364616394043,,,,,,,,,,,,,,,,
,3984754512.7935,235.728523254395,500.124328613281,5.76935252395082E-7,2.18095716914944E-7,1,2.99776006220938,40.0298881530762,1.99832782446049,21.5799994766712,7.00503221438817E-6,-5.7676863146194E-6,0.25,-6.70488637238896E-7,5.7855013761145E-7,-6.71162285716074E-7,235.939376831055,235.939376831055,500.106170654297,500.142486572266,53.1311985947172,20.5305530023976,2.8679838180542,0,0,0,120,217.917495727539,6,4,3,2.23831176757813,48.3870964050293,,,,,,,,,,,,,,,,
,3984754515.79,235.339706420898,500.10009765625,8.2016746970743E-7,1.67466834039728E-7,1,2.99776006220938,40.0298881530762,1.9983214714064,21.5799994766712,9.43717231840609E-6,-5.18876156973432E-6,0.25,-6.55323266811561E-7,8.22208800860908E-7,-6.55759812559902E-7,235.517669677734,235.517669677734,500.069854736328,500.130340576172,53.2163961033133,20.5304077059729,2.86944150924683,0,0,0,120,217.568740844727,6,4,3,2.237548828125,48.8758583068848,,,,,,,,,,,,,,,,
,3984754518.8875,234.951232910156,500.136413574219,6.78866162840713E-7,2.04085048561044E-7,1,2.99776006220938,40.0298881530762,1.99839009497914,21.5799994766712,8.09502578897377E-6,-5.93175863633732E-6,0.25,-7.04340771980062E-7,6.80708167980929E-7,-7.04996355688138E-7,235.161743164062,235.161743164062,500.130340576172,500.142486572266,53.3195710678518,20.5314026574974,2.87134432792664,0,0,0,120,217.142593383789,6,4,3,2.2369384765625,48.3870964050293,,,,,,,,,,,,,,,,
,3984754522.0045,234.475463867187,500.118270874023,8.05107796239937E-7,1.95660683972443E-7,1,2.99776006220938,40.0298881530762,1.99832873498902,21.5799994766712,9.42292935606792E-6,-6.01061786998771E-6,0.25,-7.34010271734366E-7,8.07214129129354E-7,-7.34614247977882E-7,234.648803710938,234.648803710938,500.094055175781,500.142486572266,53.0585071424287,20.5303205902413,2.8730936050415,0,0,0,120,216.742767333984,6,4,3,2.23480224609375,47.8983383178711,,,,,,,,,,,,,,,,
,3984754524.7825,234.098251342773,500.142486572266,7.6310687037277E-7,1.99309948992798E-7,1,2.99776006220938,40.0298881530762,1.99845888264503,21.5799994766712,9.15457289880465E-6,-6.98294134860336E-6,0.25,-8.22880117403765E-7,7.65226114838829E-7,-8.23688872213645E-7,234.302124023438,234.302124023438,500.142486572266,500.142486572266,53.0248971161018,20.5298958496875,2.87471270561218,0,0,0,120,216.391540527344,6,4,3,2.23876953125,48.3870964050293,,,,,,,,,,,,,,,,
,3984754527.7885,233.72705078125,500.142486572266,7.72800984721514E-7,1.92179597258068E-7,1,2.99776006220938,40.0298881530762,1.99845832543056,21.5799994766712,8.99605039431179E-6,-5.4838393984835E-6,0.25,-6.76262345447211E-7,7.74815591096497E-7,-6.76802187834577E-7,233.894378662109,233.894378662109,500.142486572266,500.142486572266,53.455574430198,20.5307302736339,2.87642979621887,0,0,0,120,215.961898803711,6,4,3,2.23587036132813,47.4095802307129,,,,,,,,,,,,,,,,
,3984754530.803,233.336418151855,500.136413574219,6.87701715350559E-7,2.04691074724971E-7,1,2.99776006220938,40.0298881530762,1.99849043576245,21.5799994766712,8.01943293681653E-6,-4.9597485209465E-6,0.25,-6.09674118100948E-7,6.89509941927506E-7,-6.10174099952856E-7,233.559722900391,233.559722900391,500.130340576172,500.142486572266,53.0686683131787,20.5317267016532,2.8781590461731,0,0,0,120,215.535034179687,6,4,3,2.23724365234375,48.3870964050293,,,,,,,,,,,,,,,,
,3984754533.886,232.878944396973,500.136383056641,6.49257798547464E-7,1.82159489314603E-7,1,2.99776006220938,40.0298881530762,1.99831089762553,21.5799994766712,7.71120563181721E-6,-5.49427992383159E-6,0.25,-6.55933607313501E-7,6.51046558108172E-7,-6.5655967959462E-7,233.048202514648,233.048202514648,500.118225097656,500.154541015625,53.1022783395056,20.532599814081,2.88006925582886,0,0,0,120,215.216201782227,6,4,3,2.23724365234375,48.8758583068848,,,,,,,,,,,,,,,,
,3984754536.7865,232.530540466309,500.130355834961,5.62836137168621E-7,1.83865799787178E-7,1,2.99776006220938,40.0298881530762,1.99841143226569,21.5799994766712,6.87640103359572E-6,-5.86766898511544E-6,0.25,-6.77875576549535E-7,5.64491576520847E-7,-6.78625435837447E-7,232.709686279297,232.709686279297,500.106170654297,500.154541015625,52.9756545193902,20.533045820637,2.88135862350464,0,0,0,120,214.792388916016,6,4,3,2.2406005859375,47.8983383178711,,,,,,,,,,,,,,,,
,3984754539.7765,232.123802185059,500.130355834961,8.0737625462141E-7,1.86298700013448E-7,1,2.99776006220938,40.0298881530762,1.99842844313858,21.5799994766712,9.15064170535587E-6,-4.29575121097021E-6,0.25,-5.64717436805786E-7,8.0939324594001E-7,-5.65041523851065E-7,232.35139465332,232.35139465332,500.106170654297,500.154541015625,52.9287568082364,20.5304890824871,2.88346409797668,0,0,0,120,214.400650024414,6,4,3,2.25204467773438,49.364616394043,,,,,,,,,,,,,,,,
,3984754542.7725,231.682197570801,500.124328613281,6.15988859858625E-7,2.01464108152306E-7,1,2.99776006220938,40.0298881530762,1.99841336194553,21.5799994766712,7.12551996929903E-6,-4.10901945108496E-6,0.25,-5.13107978020204E-7,6.17610506266514E-7,-5.13513590821549E-7,231.896209716797,231.896209716797,500.106170654297,500.142486572266,53.1241639380441,20.5317805670325,2.88518643379211,0,0,0,120,214.057525634766,6,4,3,2.2369384765625,47.8983383178711,,,,,,,,,,,,,,,,
,3984754545.7985,231.28727722168,500.136413574219,8.30969384713735E-7,1.79936283643936E-7,1,2.99776006220938,40.0298881530762,1.99838456199057,21.5799994766712,9.52689962063775E-6,-5.04974793449846E-6,0.25,-6.43388489581674E-7,8.33122871983745E-7,-6.43849350321689E-7,231.468185424805,231.468185424805,500.130340576172,500.142486572266,53.1179109098902,20.5309985592342,2.88684344291687,0,0,0,120,213.63117980957,6,4,3,2.23724365234375,48.3870964050293,,,,,,,,,,,,,,,,
,3984754548.97,230.836883544922,500.148513793945,8.28800490737932E-7,1.95104555837826E-7,1,2.99776006220938,40.0298881530762,1.99838430541091,21.5799994766712,9.65166003370228E-6,-5.90001606720507E-6,0.25,-7.27113916493347E-7,8.31037538467229E-7,-7.27741963609329E-7,231.023300170898,231.023300170898,500.142486572266,500.154541015625,53.3140996682172,20.5323042532439,2.88858962059021,0,0,0,120,213.205627441406,6,4,3,2.23648071289062,48.3870964050293,,,,,,,,,,,,,,,,
,3984754551.885,230.456283569336,500.118225097656,5.68443632960806E-7,1.7497089045579E-7,1,2.99776006220938,40.0298881530762,1.99834959237751,21.5799994766712,6.30399179872638E-6,-2.22338749363479E-6,0.25,-3.18358166835249E-7,5.69820277519281E-7,-3.18448353373366E-7,230.650466918945,230.650466918945,500.118225097656,500.118225097656,53.3930441486595,20.5322682375737,2.89035391807556,0,0,0,120,212.886993408203,6,4,3,2.23678588867187,48.8758583068848,,,,,,,,,,,,,,,,
,3984754554.78,230.093223571777,500.142440795898,8.30612543635983E-7,1.80971731090313E-7,1,2.99776006220938,40.0298881530762,1.99838444675494,21.5799994766712,9.60378026224996E-6,-5.51337649899926E-6,0.25,-6.89175276687496E-7,8.3283766111758E-7,-6.8974045478284E-7,230.262100219727,230.262100219727,500.118225097656,500.166656494141,52.9717463767941,20.5321786455793,2.89201807975769,0,0,0,120,212.463195800781,6,4,3,2.23800659179687,48.3870964050293,,,,,,,,,,,,,,,,
,3984754557.781,229.700500488281,500.130355834961,9.57064170007696E-7,1.92613232030816E-7,1,2.99776006220938,40.0298881530762,1.99840742347416,21.5799994766712,1.03726985013458E-5,-2.34839995445497E-6,0.25,-3.98007872005731E-7,9.59277134390026E-7,-3.97900627306826E-7,229.924346923828,229.924346923828,500.106170654297,500.154541015625,53.2460979870441,20.5300687872603,2.89419388771057,0,0,0,120,212.068283081055,6,4,3,2.2381591796875,48.8758583068848,,,,,,,,,,,,,,,,
,3984754560.777,229.296997070313,500.154541015625,5.15701187810431E-7,2.08417956040678E-7,1,2.99776006220938,40.0298881530762,1.99836732709589,21.5799994766712,6.06418639812715E-6,-4.00874244441472E-6,0.25,-4.85814216259624E-7,5.17148553705346E-7,-4.86284855260399E-7,229.476654052734,229.476654052734,500.154541015625,500.154541015625,52.9420444930633,20.53218364155,2.89597773551941,0,0,0,120,211.644088745117,6,4,3,2.237548828125,47.4095802307129,,,,,,,,,,,,,,,,
,3984754563.8715,228.891181945801,500.124328613281,6.58009532405367E-7,2.05198461880219E-7,1,2.99776006220938,40.0298881530762,1.99829313467205,21.5799994766712,7.85177859184966E-6,-5.7751913706122E-6,0.25,-6.85195923244394E-7,6.59924766685411E-7,-6.85929521339773E-7,229.117340087891,229.117340087891,500.106170654297,500.142486572266,53.0139543168325,20.5282282807165,2.89740753173828,0,0,0,120,211.30061340332,6,4,3,2.22412109375,47.8983383178711,,,,,,,,,,,,,,,,
,3984754566.9175,228.487205505371,500.148513793945,7.03008484415926E-7,1.98874921370918E-7,1,2.99776006220938,40.0298881530762,1.9983447962467,21.5799994766712,8.64189549255249E-6,-7.6305271856666E-6,0.25,-8.76483696897416E-7,7.05196838448824E-7,-8.77557751015239E-7,228.665023803711,228.665023803711,500.142486572266,500.154541015625,53.374285064198,20.533002249675,2.89951038360596,0,0,0,120,210.883605957031,6,4,3,2.22442626953125,48.3870964050293,,,,,,,,,,,,,,,,
,3984754570.071,228.063720703125,500.130340576172,5.94460327644776E-7,2.10065176999559E-7,1,2.99776006220938,40.0298881530762,1.99836664848597,21.5799994766712,7.55679521550516E-6,-7.89085159777561E-6,0.25,-8.83420714965915E-7,5.96450458893375E-7,-8.84617232729284E-7,228.21858215332,228.21858215332,500.130340576172,500.130340576172,53.3164445537749,20.5328040851252,2.90126180648804,0,0,0,120,210.493850708008,6,4,3,2.23541259765625,47.8983383178711,,,,,,,,,,,,,,,,
,3984754572.866,227.642349243164,500.106140136719,7.26343022582807E-7,1.85858904420951E-7,1,2.99776006220938,40.0298881530762,1.99838031539439,21.5799994766712,8.13211152221749E-6,-3.28153229863112E-6,0.25,-4.50348687519038E-7,7.28203029965346E-7,-4.5057141849784E-7,227.827117919922,227.827117919922,500.057739257812,500.154541015625,53.1147843958133,20.5337723180778,2.90287065505981,0,0,0,120,210.151412963867,6,4,3,2.23739624023438,47.8983383178711,,,,,,,,,,,,,,,,
,3984754575.7595,227.278854370117,500.136413574219,5.57289709553383E-7,2.19341249766139E-7,1,2.99776006220938,40.0298881530762,1.99829549091181,21.5799994766712,6.7445365193863E-6,-5.43577279154485E-6,0.25,-6.34162792381497E-7,5.58990479042674E-7,-6.34912402079168E-7,227.457580566406,227.457580566406,500.130340576172,500.142486572266,53.157773964371,20.5309330351576,2.90469837188721,0,0,0,120,209.764602661133,6,4,3,2.23785400390625,47.8983383178711,,,,,,,,,,,,,,,,
,3984754578.7415,226.877304077148,500.130340576172,8.22464372881298E-7,1.86097979167263E-7,1,2.99776006220938,40.0298881530762,1.9982513795296,21.5799994766712,9.87131628524322E-6,-7.54645119605785E-6,0.25,-8.88861645874878E-7,8.24941432041305E-7,-8.89881935617083E-7,227.100128173828,227.100128173828,500.130340576172,500.130340576172,53.1499576791787,20.5305380251954,2.90656757354736,0,0,0,120,209.422805786133,6,4,3,2.23861694335938,46.9208221435547,,,,,,,,,,,,,,,,
,3984754581.743,226.482391357422,500.136413574219,8.33334272406613E-7,1.88629585722833E-7,1,2.99776006220938,40.0298881530762,1.99829608445732,21.5799994766712,9.51663885825066E-6,-4.84303358792806E-6,0.25,-6.23330470482086E-7,8.35596496434595E-7,-6.23812551324116E-7,226.654479980469,226.654479980469,500.130340576172,500.142486572266,53.1866942195826,20.5332881219338,2.90802359580994,0,0,0,120,209.00749206543,6,4,3,2.23739624023438,47.8983383178711,,,,,,,,,,,,,,,,
,3984754584.863,226.052452087402,500.112197875977,7.89141431531469E-7,1.9110019691572E-7,1,2.99776006220938,40.0298881530762,1.99838205816596,21.5799994766712,9.3446679299132E-6,-6.50485562973003E-6,0.25,-7.80014451396212E-7,7.91471132200897E-7,-7.80861200672264E-7,226.2275390625,226.2275390625,500.106170654297,500.118225097656,53.1710616491979,20.5338667446363,2.90978598594666,0,0,0,120,208.620727539062,6,4,3,2.23587036132813,48.8758583068848,,,,,,,,,,,,,,,,
,3984754587.8,225.659736633301,500.124328613281,7.90578328233028E-7,1.68876026405321E-7,1,2.99776006220938,40.0298881530762,1.99834235691258,21.5799994766712,9.37310513394085E-6,-6.58296138717779E-6,0.25,-7.87995492153848E-7,7.92928268686557E-7,-7.88863836237961E-7,225.877365112305,225.877365112305,500.106170654297,500.142486572266,52.8638816411402,20.5323477590819,2.91155743598938,0,0,0,120,208.283950805664,6,4,3,2.23541259765625,49.364616394043,,,,,,,,,,,,,,,,
,3984754590.8245,225.278091430664,500.142486572266,7.43642696455869E-7,1.68016742136876E-7,1,2.99776006220938,40.0298881530762,1.99827261920137,21.5799994766712,8.57991697424824E-6,-4.82618880471465E-6,0.25,-6.06127144139231E-7,7.45735554935516E-7,-6.06673090712395E-7,225.442108154297,225.442108154297,500.142486572266,500.142486572266,53.7353974400826,20.5302734617891,2.91322469711304,0,0,0,120,207.870620727539,6,4,3,2.23800659179687,48.3870964050293,,,,,,,,,,,,,,,,
,3984754593.8365,224.908737182617,500.130340576172,7.22128918604595E-7,2.01578649458976E-7,1,2.99776006220938,40.0298881530762,1.99839077235482,21.5799994766712,8.26210944829414E-6,-4.28181160016369E-6,0.25,-5.48532330929472E-7,7.24131852316706E-7,-5.48984415143681E-7,225.114074707031,225.114074707031,500.130340576172,500.130340576172,52.8443409281594,20.531357062602,2.91541075706482,0,0,0,120,207.486511230469,6,4,3,2.24090576171875,47.4095802307129,,,,,,,,,,,,,,,,
,3984754596.747,224.480079650879,500.118255615234,8.50519424524356E-7,1.83936497191247E-7,1,2.99776006220938,40.0298881530762,1.99830495601924,21.5799994766712,9.55647566204604E-6,-4.03639038487128E-6,0.25,-5.46508825409188E-7,8.52795930619349E-7,-5.46840591776109E-7,224.703399658203,224.703399658203,500.106170654297,500.130340576172,53.2476612440826,20.5339574993643,2.91697573661804,0,0,0,120,207.149795532227,6,4,3,2.23831176757813,48.8758583068848,,,,,,,,,,,,,,,,
,3984754599.737,224.070045471191,500.106170654297,7.11867345971642E-7,1.97098146149211E-7,1,2.99776006220938,40.0298881530762,1.99833049345635,21.5799994766712,8.72050107279126E-6,-7.5458197910659E-6,0.25,-8.69574898816004E-7,7.14170277805037E-7,-8.70714540825955E-7,224.256759643555,224.256759643555,500.106170654297,500.106170654297,53.3883543775441,20.5331156962656,2.91852831840515,0,0,0,120,206.741851806641,6,4,3,2.23785400390625,48.3870964050293,,,,,,,,,,,,,,,,
,3984754602.7275,223.705711364746,500.100112915039,9.75742967188467E-7,1.97276537627082E-7,1,2.99776006220938,40.0298881530762,1.99833630774665,21.5799994766712,1.07234394021618E-5,-3.24235797836057E-6,0.25,-4.89656006145647E-7,9.78247528833315E-7,-4.89758387191545E-7,223.883331298828,223.883331298828,500.094055175781,500.106170654297,53.2586040433518,20.5319236455896,2.92062163352966,0,0,0,120,206.360977172852,6,4,3,2.23831176757813,47.8983383178711,,,,,,,,,,,,,,,,
,3984754605.7305,223.335914611816,500.130340576172,8.51587348861022E-7,2.02976787736285E-7,1,2.99776006220938,40.0298881530762,1.99825650292005,21.5799994766712,9.71147162896513E-6,-4.86654636526625E-6,0.25,-6.28800881344644E-7,8.53973226363165E-7,-6.29316356119923E-7,223.528091430664,223.528091430664,500.130340576172,500.130340576172,53.1773146773518,20.5317294554964,2.92219376564026,0,0,0,120,206.023223876953,6,4,3,2.2381591796875,47.4095802307129,,,,,,,,,,,,,,,,
,3984754608.735,222.928634643555,500.118255615234,6.05816511845202E-7,1.9120589301568E-7,1,2.99776006220938,40.0298881530762,1.99828584601187,21.5799994766712,7.0629686252369E-6,-4.35176385531016E-6,0.25,-5.35313173783615E-7,6.07604851289689E-7,-5.35869399584095E-7,223.143737792969,223.143737792969,500.106170654297,500.130340576172,53.1609004784479,20.5351938411064,2.92357587814331,0,0,0,120,205.61296081543,6,4,3,2.23907470703125,47.4095802307129,,,,,,,,,,,,,,,,
,3984754611.8685,222.50456237793,500.136413574219,8.31391948848913E-7,2.00249504710196E-7,1,2.99776006220938,40.0298881530762,1.99825200642199,21.5799994766712,9.24981478218914E-6,-3.41420585350344E-6,0.25,-4.81660159281996E-7,8.33616511372852E-7,-4.81892505434241E-7,222.713531494141,222.713531494141,500.130340576172,500.142486572266,53.2484428726018,20.5319894373571,2.92542147636414,0,0,0,120,205.233489990234,6,4,3,2.24075317382813,47.8983383178711,,,,,,,,,,,,,,,,
,3984754614.8745,222.130935668945,500.124282836914,6.81163187671798E-7,1.89244589764085E-7,1,2.99776006220938,40.0298881530762,1.99818615220637,21.5799994766712,7.75476581931012E-6,-3.81631346205946E-6,0.25,-4.95419575603978E-7,6.8308941303346E-7,-4.95827677260633E-7,222.295593261719,222.295593261719,500.118225097656,500.130340576172,53.3352036382364,20.5323955151867,2.92704343795776,0,0,0,120,204.826080322266,6,4,3,2.236328125,48.3870964050293,,,,,,,,,,,,,,,,
,3984754617.902,221.708999633789,500.100082397461,7.77891602415281E-7,2.01993259110484E-7,1,2.99776006220938,40.0298881530762,1.99811293762813,21.5799994766712,9.12530050656437E-6,-5.91425656992296E-6,0.25,-7.19680949048585E-7,7.80248405506042E-7,-7.20481878106448E-7,221.890243530273,221.890243530273,500.081939697266,500.118225097656,53.3656871504864,20.5328423427402,2.92843270301819,0,0,0,120,204.491714477539,6,4,3,2.23419189453125,47.8983383178711,,,,,,,,,,,,,,,,
,3984754620.897,221.318428039551,500.10009765625,6.98062967419438E-7,2.01089259040203E-7,1,2.99776006220938,40.0298881530762,1.9983024558854,21.5799994766712,8.46346047508234E-6,-6.8885526285399E-6,0.25,-8.0215091573157E-7,7.00336177467353E-7,-8.03211971216814E-7,221.527755737305,221.527755737305,500.069854736328,500.130340576172,53.3055017545056,20.5341558946278,2.93064451217651,0,0,0,120,204.111419677734,6,4,3,2.237548828125,47.8983383178711,,,,,,,,,,,,,,,,
,3984754623.7245,220.939804077148,500.136413574219,8.62280734071521E-7,2.01103364339814E-7,1,2.99776006220938,40.0298881530762,1.99832599802556,21.5799994766712,9.6407967796734E-6,-3.81005328088022E-6,0.25,-5.26138399040366E-7,8.64653429217883E-7,-5.26450660247589E-7,221.109100341797,221.109100341797,500.130340576172,500.142486572266,53.3547443512172,20.5300233242005,2.93212485313416,0,0,0,120,203.702453613281,6,4,3,2.23785400390625,47.8983383178711,,,,,,,,,,,,,,,,
,3984754626.8665,220.527503967285,500.112197875977,7.41604063255409E-7,1.935519913372E-7,1,2.99776006220938,40.0298881530762,1.99820182104979,21.5799994766712,8.61274271253222E-6,-5.13325419506195E-6,0.25,-6.36118705950364E-7,7.43830394931455E-7,-6.36790335241516E-7,220.689544677734,220.689544677734,500.094055175781,500.130340576172,53.0952436828325,20.5296284418885,2.93340849876404,0,0,0,120,203.368530273438,6,4,3,2.23983764648438,47.8983383178711,,,,,,,,,,,,,,,,
,3984754629.783,220.151893615723,500.106140136719,6.18628226505908E-7,1.82226132609978E-7,1,2.99776006220938,40.0298881530762,1.99822292182639,21.5799994766712,7.61651807569483E-6,-6.77520778803641E-6,0.25,-7.77192713861822E-7,6.20730226355146E-7,-7.78296247409409E-7,220.365463256836,220.365463256836,500.094055175781,500.118225097656,53.1460495365825,20.5335245255282,2.93501853942871,0,0,0,120,202.95783996582,6,4,3,2.237548828125,49.364616394043,,,,,,,,,,,,,,,,
,3984754632.852,219.757911682129,500.130340576172,6.92442636363756E-7,1.74951280116993E-7,1,2.99776006220938,40.0298881530762,1.99821647907816,21.5799994766712,8.36588706101668E-6,-6.6627610629441E-6,0.25,-7.78854276541991E-7,6.94716541211014E-7,-7.79896971431896E-7,219.938323974609,219.938323974609,500.130340576172,500.130340576172,53.3219159534095,20.5300002945602,2.93624114990234,0,0,0,120,202.653717041016,6,4,3,2.23602294921875,47.8983383178711,,,,,,,,,,,,,,,,
,3984754635.7295,219.369209289551,500.130340576172,6.09576667223569E-7,1.84461892440366E-7,1,2.99776006220938,40.0298881530762,1.99830329978339,21.5799994766712,6.9039751509827E-6,-3.20340502303488E-6,0.25,-4.2237175225014E-7,6.11331310273042E-7,-4.2271419597341E-7,219.577499389648,219.577499389648,500.130340576172,500.130340576172,53.1788779343902,20.5331485880498,2.93772053718567,0,0,0,120,202.24821472168,6,4,3,2.23876953125,48.3870964050293,,,,,,,,,,,,,,,,
,3984754638.8495,218.95841217041,500.118225097656,7.57068212658726E-7,2.01089394110779E-7,1,2.99776006220938,40.0298881530762,1.99826045857442,21.5799994766712,8.88930594856771E-6,-5.79662577543885E-6,0.25,-7.04370931476686E-7,7.59431235160386E-7,-7.0519916636489E-7,219.160919189453,219.160919189453,500.118225097656,500.118225097656,53.0225522305441,20.5307945760744,2.93882656097412,0,0,0,120,201.872695922852,6,4,3,2.23785400390625,47.4095802307129,,,,,,,,,,,,,,,,
,3984754641.6975,218.589729309082,500.160598754883,4.78499102439283E-7,2.01997719662213E-7,1,2.99776006220938,40.0298881530762,1.99838064780685,21.5799994766712,6.0727881638983E-6,-6.28488017228769E-6,0.25,-7.04362580401743E-7,4.80250146367279E-7,-7.05466965581286E-7,218.755905151367,218.755905151367,500.154541015625,500.166656494141,53.7830767797557,20.5301336441858,2.94086813926697,0,0,0,120,201.542877197266,6,4,3,2.23785400390625,47.8983383178711,,,,,,,,,,,,,,,,
,3984754644.73,218.222465515137,500.148513793945,8.2155369474129E-7,2.07371611605445E-7,1,2.99776006220938,40.0298881530762,1.99828660204287,21.5799994766712,9.48549374744328E-6,-5.35924087358921E-6,0.25,-6.72274017704403E-7,8.24047303491971E-7,-6.72978258535256E-7,218.423553466797,218.423553466797,500.142486572266,500.154541015625,53.2484428726018,20.5284006110525,2.94251847267151,0,0,0,120,201.139541625977,6,4,3,2.25067138671875,47.8983383178711,,,,,,,,,,,,,,,,
,3984754647.9245,217.801681518555,500.124282836914,9.29791731908959E-7,2.00296619800442E-7,1,2.99776006220938,40.0298881530762,1.99828512916608,21.5799994766712,1.11580692911127E-5,-8.50591066369337E-6,0.25,-1.00218526842469E-6,9.32861606735913E-7,-1.00353140843757E-6,217.931930541992,217.931930541992,500.118225097656,500.130340576172,53.269546842621,20.528872649264,2.9429395198822,0,0,0,120,200.736282348633,6,4,3,2.2393798828125,48.3870964050293,,,,,,,,,,,,,,,,
,3984754650.827,217.395286560059,500.130355834961,9.19924717641706E-7,1.92576749043398E-7,1,2.99776006220938,40.0298881530762,1.99833368343474,21.5799994766712,1.01952864875756E-5,-3.53915884385057E-6,0.25,-5.09318049332836E-7,9.22502108878827E-7,-5.09568686997842E-7,217.574279785156,217.574279785156,500.118225097656,500.142486572266,53.1397965084287,20.5315375753886,2.944669008255,0,0,0,120,200.433441162109,6,4,3,2.237548828125,48.3870964050293,,,,,,,,,,,,,,,,
,3984754653.683,217.019912719727,500.124282836914,9.04532580850738E-7,1.82745725789832E-7,1,2.99776006220938,40.0298881530762,1.99832687748173,21.5799994766712,1.05589549880747E-5,-6.56369028504747E-6,0.25,-8.05727261594975E-7,9.0737590094394E-7,-8.06668897891642E-7,217.216293334961,217.216293334961,500.118225097656,500.130340576172,52.9099977237748,20.5308898250801,2.94572114944458,0,0,0,120,200.028869628906,6,4,3,2.23434448242187,48.3870964050293,,,,,,,,,,,,,,,,
,3984754656.784,216.62345123291,500.106170654297,5.18254991434509E-7,1.94751929535016E-7,1,2.99776006220938,40.0298881530762,1.99823747105767,21.5799994766712,6.31231750772489E-6,-5.27714387745836E-6,0.25,-6.11614432252514E-7,5.20037921819104E-7,-6.12499580236749E-7,216.823532104492,216.823532104492,500.106170654297,500.106170654297,53.0639785420633,20.5322605024977,2.94707560539246,0,0,0,120,199.652786254883,6,4,3,2.23770141601562,48.8758583068848,,,,,,,,,,,,,,,,
,3984754659.6875,216.25074005127,500.118255615234,9.44353661713075E-7,2.27196365751997E-7,1,2.99776006220938,40.0298881530762,1.99818665384326,21.5799994766712,1.04721498985064E-5,-3.67055801334076E-6,0.25,-5.26563965549787E-7,9.47034913726505E-7,-5.26839526492282E-7,216.423370361328,216.423370361328,500.106170654297,500.130340576172,53.2836161559672,20.5305724050646,2.94785666465759,0,0,0,120,199.322448730469,6,4,3,2.23724365234375,47.8983383178711,,,,,,,,,,,,,,,,
,3984754662.887,215.856079101562,500.112197875977,8.13819917812666E-7,2.20909187941689E-7,1,2.99776006220938,40.0298881530762,1.99827012914692,21.5799994766712,9.45832014704641E-6,-5.66420180111091E-6,0.25,-7.01073172745361E-7,8.16384137504566E-7,-7.01882409398477E-7,216.078109741211,216.078109741211,500.106170654297,500.118225097656,53.3672504075249,20.5293713109499,2.94862365722656,0,0,0,120,198.849868774414,6,4,3,2.23770141601562,47.8983383178711,,,,,,,,,,,,,,,,
